"count ( _id )","latitude","longitude"
"63bab238bf318fc993cd00b6","80.270186","13.0836939"
"63bab25ebf318fc993cd00cc","80.270186","13.0836939"
"63bab25ebf318fc993cd00ce","80.270186","13.0836939"
"63bab25fbf318fc993cd00d1","80.270186","13.0836939"
"63bab25fbf318fc993cd00d3","78.3665347","10.9094334"
"63bab2aebf318fc993cd0195","78.1602498","11.6612012"
"63bab2afbf318fc993cd019b","79.80694879844232","10.91564885"
"63bab2c3bf318fc993cd01f7","79.07015554906167","12.22721295"
"63bab2c7bf318fc993cd0208","80.270186","13.0836939"
"63bab2cfbf318fc993cd022f","80.270186","13.0836939"
"63bab30dbf318fc993cd0259","78.1602498","11.6612012"
"63bab30ebf318fc993cd025e","80.270186","13.0836939"
"63bab322bf318fc993cd02ba","80.270186","13.0836939"
"63bab336bf318fc993cd0318","80.270186","13.0836939"
"63bab227bf318fc993cd0068","80.270186","13.0836939"
"63bab229bf318fc993cd0072","80.270186","13.0836939"
"63bab22cbf318fc993cd007f","80.270186","13.0836939"
"63bab22fbf318fc993cd008b","80.270186","13.0836939"
"63bab230bf318fc993cd0093","80.24099949725411","13.035944350000001"
"63bab232bf318fc993cd009d","80.270186","13.0836939"
"63bab233bf318fc993cd009f","80.270186","13.0836939"
"63bab235bf318fc993cd00aa","80.2270781","13.0427322"
"63bab239bf318fc993cd00bb","80.270186","13.0836939"
"63bab23abf318fc993cd00c0","80.270186","13.0836939"
"63bab25ebf318fc993cd00ca","77.590082","12.9767936"
"63bab27dbf318fc993cd015a","80.24099949725411","13.035944350000001"
"63bab288bf318fc993cd018e","80.270186","13.0836939"
"63bab2adbf318fc993cd0193","80.270186","13.0836939"
"63bab2afbf318fc993cd019a","80.270186","13.0836939"
"63bab330bf318fc993cd02f9","80.270186","13.0836939"
"63bab349bf318fc993cd031d","78.3665347","10.9094334"
"63bab34bbf318fc993cd0324","78.3665347","10.9094334"
"63bab229bf318fc993cd0071","80.270186","13.0836939"
"63bab22ebf318fc993cd0087","80.24099949725411","13.035944350000001"
"63bab230bf318fc993cd0092","80.270186","13.0836939"
"63bab238bf318fc993cd00b9","79.92435386254968","13.13014755"
"63bab23bbf318fc993cd00c7","80.270186","13.0836939"
"63bab273bf318fc993cd012e","78.3665347","10.9094334"
"63bab287bf318fc993cd018b","80.270186","13.0836939"
"63bab2c3bf318fc993cd01f6","80.270186","13.0836939"
"63bab34abf318fc993cd0322","77.345192","11.1017815"
"63bab22abf318fc993cd0077","80.270186","13.0836939"
"63bab30dbf318fc993cd0258","80.2164421","13.0872004"
"63bab30dbf318fc993cd025b","80.270186","13.0836939"
"63bab323bf318fc993cd02c0","80.270186","13.0836939"
"63bab349bf318fc993cd031b","78.08485454572889","10.9301522"
"63bab22fbf318fc993cd008d","80.270186","13.0836939"
"63bab22fbf318fc993cd008f","80.24099949725411","13.035944350000001"
"63bab232bf318fc993cd009c","80.270186","13.0836939"
"63bab233bf318fc993cd009e","80.270186","13.0836939"
"63bab25ebf318fc993cd00cb","75.7223521","14.5203896"
"63bab25ebf318fc993cd00cd","77.345192","11.1017815"
"63bab25fbf318fc993cd00cf","80.270186","13.0836939"
"63bab25fbf318fc993cd00d0","79.80694879844232","10.91564885"
"63bab25fbf318fc993cd00d2","78.3665347","10.9094334"
"63bab231bf318fc993cd0098","80.270186","13.0836939"
"63bab235bf318fc993cd00a9","80.270186","13.0836939"
"63bab236bf318fc993cd00ac","80.270186","13.0836939"
"63bab236bf318fc993cd00ae","80.270186","13.0836939"
"63bab23abf318fc993cd00c1","80.270186","13.0836939"
"63bab274bf318fc993cd012f","78.3665347","10.9094334"
"63bab2aebf318fc993cd0194","80.270186","13.0836939"
"63bab2c4bf318fc993cd01fa","80.270186","13.0836939"
"63bab30dbf318fc993cd0257","80.270186","13.0836939"
"63bab34abf318fc993cd031f","78.3665347","10.9094334"
"63bab22ebf318fc993cd0089","80.2270781","13.0427322"
"63bab23abf318fc993cd00c2","80.270186","13.0836939"
"63bab2adbf318fc993cd0192","79.3906033561226","12.2428673"
"63bab349bf318fc993cd031a","76.5120396","10.3528744"
"63bab35fbf318fc993cd0380","78.3665347","10.9094334"
"63bab362bf318fc993cd038d","78.1140983","9.9261153"
"63bab35fbf318fc993cd0381","76.9628425","11.0018115"
"63bab360bf318fc993cd0384","80.0093029","9.665093"
"63bab35ebf318fc993cd037e","78.1140983","9.9261153"
"63bab35fbf318fc993cd037f","77.67662686841793","11.369204400000001"
"63bab360bf318fc993cd0383","78.3665347","10.9094334"
"63bab361bf318fc993cd0389","78.1140983","9.9261153"
"63bab361bf318fc993cd038a","1.8883335","46.603354"
"63bab3a5bf318fc993cd03e2","79.80694879844232","10.91564885"
"63bab3a6bf318fc993cd03e6","80.270186","13.0836939"
"63bab3a6bf318fc993cd03e4","80.270186","13.0836939"
"63bab3bbbf318fc993cd0446","76.9628425","11.0018115"
"63bab3dfbf318fc993cd04ac","80.270186","13.0836939"
"63bab3dfbf318fc993cd04ad","79.80694879844232","10.91564885"
"63bab3bbbf318fc993cd0447","76.9628425","11.0018115"
"63bab3bcbf318fc993cd0448","78.3665347","10.9094334"
"63bab3debf318fc993cd04ab","78.08485454572889","10.9301522"
"63bab3e0bf318fc993cd04b3","77.590082","12.9767936"
"63bab3a5bf318fc993cd03e3","78.3665347","10.9094334"
"63bab3e0bf318fc993cd04b1","80.270186","13.0836939"
"63bab3a6bf318fc993cd03e5","80.270186","13.0836939"
"63bab3debf318fc993cd04aa","77.590082","12.9767936"
"63bab3a6bf318fc993cd03e7","77.590082","12.9767936"
"63bab3bcbf318fc993cd0449","78.3665347","10.9094334"
"63bab3f4bf318fc993cd050f","77.8309478","12.7328844"
"63bab3f4bf318fc993cd050e","80.10098654184341","12.989815700000001"
"63bab410bf318fc993cd0572","80.270186","13.0836939"
"63bab426bf318fc993cd05d6","80.24099949725411","13.035944350000001"
"63bab495bf318fc993cd069e","79.0006410968549","12.7948109"
"63bab4b2bf318fc993cd06ff","76.2674136","9.931308"
"63bab47fbf318fc993cd0638","80.270186","13.0836939"
"63bab495bf318fc993cd069c","80.270186","13.0836939"
"63bab496bf318fc993cd06a1","80.270186","13.0836939"
"63bab4b3bf318fc993cd0703","76.5120396","10.3528744"
"63bab495bf318fc993cd069d","77.590082","12.9767936"
"63bab4c8bf318fc993cd0762","76.5120396","10.3528744"
"63bab47fbf318fc993cd0637","80.270186","13.0836939"
"63bab4b7bf318fc993cd0718","76.64553257390992","9.6287383"
"63bab47fbf318fc993cd0639","80.270186","13.0836939"
"63bab47fbf318fc993cd063a","77.590082","12.9767936"
"63bab4b2bf318fc993cd06fe","78.1602498","11.6612012"
"63bab4b2bf318fc993cd0700","76.9628425","11.0018115"
"63bab4b5bf318fc993cd070e","77.60912867038894","9.560136400000001"
"63bab4c8bf318fc993cd0763","76.9628425","11.0018115"
"63bab495bf318fc993cd069b","80.270186","13.0836939"
"63bab496bf318fc993cd069f","79.80694879844232","10.91564885"
"63bab4b2bf318fc993cd06fd","76.9628425","11.0018115"
"63bab4c8bf318fc993cd0764","77.3472673","11.1671878"
"63bab4f0bf318fc993cd07c5","79.1381497","10.7860267"
"63bab506bf318fc993cd0829","76.9628425","11.0018115"
"63bab506bf318fc993cd082a","79.7634644","11.7564329"
"63bab523bf318fc993cd088e","79.8375761","10.91571"
"63bab538bf318fc993cd08f1","76.5120396","10.3528744"
"63bab539bf318fc993cd08f2","78.1602498","11.6612012"
"63bab55bbf318fc993cd0977","77.8309478","12.7328844"
"63bab55cbf318fc993cd0979","77.590082","12.9767936"
"63bab55dbf318fc993cd097e","77.590082","12.9767936"
"63bab55ebf318fc993cd0983","77.590082","12.9767936"
"63bab55ebf318fc993cd0984","77.590082","12.9767936"
"63bab560bf318fc993cd098e","-123.033121","44.9391565"
"63bab564bf318fc993cd099e","78.1602498","11.6612012"
"63bab566bf318fc993cd09ab","77.590082","12.9767936"
"63bab567bf318fc993cd09ac","78.1602498","11.6612012"
"63bab567bf318fc993cd09af","78.1602498","11.6612012"
"63bab569bf318fc993cd09b5","77.590082","12.9767936"
"63bab56abf318fc993cd09ba","77.590082","12.9767936"
"63bab55dbf318fc993cd0981","76.5955013","8.8879509"
"63bab562bf318fc993cd0995","77.590082","12.9767936"
"63bab564bf318fc993cd09a1","78.1602498","11.6612012"
"63bab565bf318fc993cd09a5","78.1602498","11.6612012"
"63bab566bf318fc993cd09a8","77.590082","12.9767936"
"63bab566bf318fc993cd09a9","77.590082","12.9767936"
"63bab566bf318fc993cd09aa","78.1602498","11.6612012"
"63bab56abf318fc993cd09bb","77.590082","12.9767936"
"63bab576bf318fc993cd09ef","77.590082","12.9767936"
"63bab576bf318fc993cd09f0","78.19304301026716","12.09680475"
"63bab55dbf318fc993cd097f","77.590082","12.9767936"
"63bab55ebf318fc993cd0985","77.590082","12.9767936"
"63bab55fbf318fc993cd0987","75.7223521","14.5203896"
"63bab560bf318fc993cd098f","78.1602498","11.6612012"
"63bab562bf318fc993cd0998","-123.033121","44.9391565"
"63bab563bf318fc993cd099b","76.6553609","12.3051828"
"63bab563bf318fc993cd099d","-123.033121","44.9391565"
"63bab568bf318fc993cd09b0","75.7387543","12.42149"
"63bab554bf318fc993cd0955","77.590082","12.9767936"
"63bab561bf318fc993cd0990","-123.033121","44.9391565"
"63bab564bf318fc993cd09a0","78.1602498","11.6612012"
"63bab565bf318fc993cd09a2","77.590082","12.9767936"
"63bab565bf318fc993cd09a3","77.590082","12.9767936"
"63bab568bf318fc993cd09b1","77.97079099881387","11.38845225"
"63bab568bf318fc993cd09b2","75.9206361","14.4661266"
"63bab573bf318fc993cd09e5","77.590082","12.9767936"
"63bab55cbf318fc993cd0978","75.7223521","14.5203896"
"63bab55cbf318fc993cd097a","77.8309478","12.7328844"
"63bab561bf318fc993cd0991","77.590082","12.9767936"
"63bab561bf318fc993cd0992","77.590082","12.9767936"
"63bab565bf318fc993cd09a6","75.9206361","14.4661266"
"63bab567bf318fc993cd09ae","78.1602498","11.6612012"
"63bab568bf318fc993cd09b3","78.1602498","11.6612012"
"63bab568bf318fc993cd09b4","77.590082","12.9767936"
"63bab56bbf318fc993cd09bc","77.590082","12.9767936"
"63bab574bf318fc993cd09e9","77.590082","12.9767936"
"63bab577bf318fc993cd09f7","77.4837568","12.9176571"
"63bab55ebf318fc993cd0982","78.1602498","11.6612012"
"63bab55fbf318fc993cd0989","75.5364701","11.7021978"
"63bab562bf318fc993cd0996","78.1602498","11.6612012"
"63bab567bf318fc993cd09ad","77.590082","12.9767936"
"63bab576bf318fc993cd09f1","78.19304301026716","12.09680475"
"63bab576bf318fc993cd09f2","78.1602498","11.6612012"
"63bab55fbf318fc993cd0986","78.1602498","11.6612012"
"63bab55fbf318fc993cd0988","77.590082","12.9767936"
"63bab560bf318fc993cd098c","77.590082","12.9767936"
"63bab560bf318fc993cd098d","77.590082","12.9767936"
"63bab561bf318fc993cd0993","77.8309478","12.7328844"
"63bab563bf318fc993cd099c","77.590082","12.9767936"
"63bab565bf318fc993cd09a4","77.590082","12.9767936"
"63bab566bf318fc993cd09a7","77.590082","12.9767936"
"63bab569bf318fc993cd09b6","78.1602498","11.6612012"
"63bab569bf318fc993cd09b8","77.590082","12.9767936"
"63bab577bf318fc993cd09f4","78.1602498","11.6612012"
"63bab577bf318fc993cd09f5","78.1602498","11.6612012"
"63bab577bf318fc993cd09f6","78.75987014206322","12.610081749999999"
"63bab55cbf318fc993cd097c","76.6553609","12.3051828"
"63bab55fbf318fc993cd098a","77.590082","12.9767936"
"63bab560bf318fc993cd098b","77.590082","12.9767936"
"63bab562bf318fc993cd0994","-123.033121","44.9391565"
"63bab562bf318fc993cd0997","78.1602498","11.6612012"
"63bab563bf318fc993cd0999","75.7223521","14.5203896"
"63bab563bf318fc993cd099a","77.590082","12.9767936"
"63bab564bf318fc993cd099f","75.574978","13.9326093"
"63bab569bf318fc993cd09b7","75.7387543","12.42149"
"63bab573bf318fc993cd09e1","77.590082","12.9767936"
"63bab574bf318fc993cd09e6","77.590082","12.9767936"
"63bab574bf318fc993cd09e8","77.590082","12.9767936"
"63bab574bf318fc993cd09ea","77.590082","12.9767936"
"63bab575bf318fc993cd09ec","77.590082","12.9767936"
"63bab575bf318fc993cd09ed","77.590082","12.9767936"
"63bab575bf318fc993cd09ee","77.8309478","12.7328844"
"63bab57bbf318fc993cd0a0a","77.590082","12.9767936"
"63bab578bf318fc993cd09fc","77.590082","12.9767936"
"63bab57cbf318fc993cd0a0e","78.19304301026716","12.09680475"
"63bab57ebf318fc993cd0a14","77.590082","12.9767936"
"63bab57abf318fc993cd0a03","77.590082","12.9767936"
"63bab579bf318fc993cd09fd","77.590082","12.9767936"
"63bab579bf318fc993cd09fe","77.590082","12.9767936"
"63bab57abf318fc993cd0a05","77.590082","12.9767936"
"63bab57bbf318fc993cd0a09","78.1602498","11.6612012"
"63bab57abf318fc993cd0a02","77.590082","12.9767936"
"63bab57cbf318fc993cd0a0f","78.1602498","11.6612012"
"63bab57dbf318fc993cd0a10","77.590082","12.9767936"
"63bab579bf318fc993cd09ff","78.1602498","11.6612012"
"63bab579bf318fc993cd0a01","77.590082","12.9767936"
"63bab57abf318fc993cd0a04","78.1602498","11.6612012"
"63bab57bbf318fc993cd0a07","77.590082","12.9767936"
"63bab57cbf318fc993cd0a0b","77.590082","12.9767936"
"63bab57dbf318fc993cd0a12","77.590082","12.9767936"
"63bab598bf318fc993cd0a60","77.8309478","12.7328844"
"63bab59abf318fc993cd0a6b","77.8309478","12.7328844"
"63bab59abf318fc993cd0a6c","78.19304301026716","12.09680475"
"63bab59cbf318fc993cd0a73","77.590082","12.9767936"
"63bab5aebf318fc993cd0ac5","77.590082","12.9767936"
"63bab596bf318fc993cd0a5a","77.590082","12.9767936"
"63bab597bf318fc993cd0a5c","78.2206536","12.5188835"
"63bab597bf318fc993cd0a5e","77.8309478","12.7328844"
"63bab598bf318fc993cd0a63","76.5120396","10.3528744"
"63bab599bf318fc993cd0a66","75.7223521","14.5203896"
"63bab59bbf318fc993cd0a6f","77.8309478","12.7328844"
"63bab597bf318fc993cd0a5b","77.8309478","12.7328844"
"63bab599bf318fc993cd0a67","77.590082","12.9767936"
"63bab59abf318fc993cd0a6d","77.590082","12.9767936"
"63bab5e1bf318fc993cd0b2b","77.590082","12.9767936"
"63bab598bf318fc993cd0a61","77.590082","12.9767936"
"63bab598bf318fc993cd0a62","77.590082","12.9767936"
"63bab599bf318fc993cd0a64","77.590082","12.9767936"
"63bab599bf318fc993cd0a68","77.590082","12.9767936"
"63bab59cbf318fc993cd0a74","77.590082","12.9767936"
"63bab5aebf318fc993cd0ac6","77.590082","12.9767936"
"63bab597bf318fc993cd0a5d","77.590082","12.9767936"
"63bab59abf318fc993cd0a69","77.590082","12.9767936"
"63bab59bbf318fc993cd0a70","78.19304301026716","12.09680475"
"63bab59dbf318fc993cd0a78","78.19304301026716","12.09680475"
"63bab5acbf318fc993cd0abc","77.590082","12.9767936"
"63bab599bf318fc993cd0a65","77.590082","12.9767936"
"63bab5adbf318fc993cd0ac1","77.590082","12.9767936"
"63bab59bbf318fc993cd0a6e","77.590082","12.9767936"
"63bab59bbf318fc993cd0a71","77.590082","12.9767936"
"63bab59cbf318fc993cd0a75","77.8309478","12.7328844"
"63bab5acbf318fc993cd0abe","77.590082","12.9767936"
"63bab597bf318fc993cd0a5f","77.590082","12.9767936"
"63bab59abf318fc993cd0a6a","77.590082","12.9767936"
"63bab59cbf318fc993cd0a72","77.590082","12.9767936"
"63bab59cbf318fc993cd0a76","77.590082","12.9767936"
"63bab59dbf318fc993cd0a77","75.574978","13.9326093"
"63bab5acbf318fc993cd0abb","77.590082","12.9767936"
"63bab5f9bf318fc993cd0b7c","76.9628425","11.0018115"
"63bab5f8bf318fc993cd0b7a","78.3665347","10.9094334"
"63bab5f8bf318fc993cd0b7b","76.9628425","11.0018115"
"63bab5f8bf318fc993cd0b79","76.9628425","11.0018115"
"63bab628bf318fc993cd0c43","80.270186","13.0836939"
"63bab62abf318fc993cd0c49","80.270186","13.0836939"
"63bab60ebf318fc993cd0bdf","78.3665347","10.9094334"
"63bab628bf318fc993cd0c41","80.270186","13.0836939"
"63bab629bf318fc993cd0c46","80.270186","13.0836939"
"63bab629bf318fc993cd0c45","80.270186","13.0836939"
"63bab60ebf318fc993cd0bdd","78.3665347","10.9094334"
"63bab629bf318fc993cd0c47","80.24099949725411","13.035944350000001"
"63bab629bf318fc993cd0c48","80.270186","13.0836939"
"63bab62abf318fc993cd0c4a","80.270186","13.0836939"
"63bab628bf318fc993cd0c42","80.270186","13.0836939"
"63bab629bf318fc993cd0c44","80.270186","13.0836939"
"63bab62abf318fc993cd0c4b","80.270186","13.0836939"
"63bab63ebf318fc993cd0ca5","80.270186","13.0836939"
"63bab63fbf318fc993cd0caa","80.270186","13.0836939"
"63bab641bf318fc993cd0cb3","80.10098654184341","12.989815700000001"
"63bab63fbf318fc993cd0ca9","80.270186","13.0836939"
"63bab640bf318fc993cd0cae","80.270186","13.0836939"
"63bab640bf318fc993cd0cb1","80.2164421","13.0872004"
"63bab63ebf318fc993cd0ca7","80.270186","13.0836939"
"63bab63fbf318fc993cd0ca8","80.270186","13.0836939"
"63bab640bf318fc993cd0cb0","80.270186","13.0836939"
"63bab63ebf318fc993cd0ca6","77.590082","12.9767936"
"63bab6a2bf318fc993cd0e17","77.590082","12.9767936"
"63bab6cbbf318fc993cd0e78","77.590082","12.9767936"
"63bab6cebf318fc993cd0e84","80.270186","13.0836939"
"63bab6a1bf318fc993cd0e14","77.8309478","12.7328844"
"63bab6b3bf318fc993cd0e63","77.590082","12.9767936"
"63bab6ccbf318fc993cd0e7a","75.7223521","14.5203896"
"63bab6cdbf318fc993cd0e7d","77.590082","12.9767936"
"63bab6cfbf318fc993cd0e87","77.590082","12.9767936"
"63bab6d0bf318fc993cd0e8d","75.7223521","14.5203896"
"63bab6d0bf318fc993cd0e8e","75.574978","13.9326093"
"63bab6a1bf318fc993cd0e13","77.590082","12.9767936"
"63bab6cbbf318fc993cd0e76","75.7223521","14.5203896"
"63bab6cdbf318fc993cd0e80","75.7223521","14.5203896"
"63bab6a1bf318fc993cd0e12","77.8309478","12.7328844"
"63bab6a2bf318fc993cd0e19","77.590082","12.9767936"
"63bab6b3bf318fc993cd0e62","77.590082","12.9767936"
"63bab6ccbf318fc993cd0e7c","75.7223521","14.5203896"
"63bab6cfbf318fc993cd0e8a","75.7223521","14.5203896"
"63bab6a3bf318fc993cd0e1b","77.590082","12.9767936"
"63bab6b3bf318fc993cd0e65","77.590082","12.9767936"
"63bab6ccbf318fc993cd0e79","75.7223521","14.5203896"
"63bab6cdbf318fc993cd0e7e","75.7223521","14.5203896"
"63bab6cebf318fc993cd0e82","75.7223521","14.5203896"
"63bab6cebf318fc993cd0e85","75.7223521","14.5203896"
"63bab6d0bf318fc993cd0e8f","76.6553609","12.3051828"
"63bab6a2bf318fc993cd0e15","77.590082","12.9767936"
"63bab6a3bf318fc993cd0e1d","77.590082","12.9767936"
"63bab6cdbf318fc993cd0e7f","75.7223521","14.5203896"
"63bab6cdbf318fc993cd0e81","75.7223521","14.5203896"
"63bab6d0bf318fc993cd0e8c","78.47914644847344","13.57325965"
"63bab6a2bf318fc993cd0e18","77.590082","12.9767936"
"63bab6a3bf318fc993cd0e1a","77.590082","12.9767936"
"63bab6cfbf318fc993cd0e89","78.47914644847344","13.57325965"
"63bab6d0bf318fc993cd0e8b","76.9628425","11.0018115"
"63bab6a2bf318fc993cd0e16","77.590082","12.9767936"
"63bab6a3bf318fc993cd0e1c","77.590082","12.9767936"
"63bab6b3bf318fc993cd0e64","77.590082","12.9767936"
"63bab6cbbf318fc993cd0e77","75.7223521","14.5203896"
"63bab6cebf318fc993cd0e83","76.6553609","12.3051828"
"63bab6cfbf318fc993cd0e88","75.7223521","14.5203896"
"63bab6d1bf318fc993cd0e92","77.5131354","13.6134495"
"63bab6d6bf318fc993cd0ea7","75.7223521","14.5203896"
"63bab6d6bf318fc993cd0ea9","77.9242636919308","13.79256415"
"63bab6dcbf318fc993cd0ec7","75.7223521","14.5203896"
"63bab6debf318fc993cd0ecc","75.574978","13.9326093"
"63bab6dfbf318fc993cd0ed1","76.6553609","12.3051828"
"63bab6e1bf318fc993cd0edc","75.7223521","14.5203896"
"63bab6e3bf318fc993cd0ee2","75.7223521","14.5203896"
"63bab6e3bf318fc993cd0ee5","74.0855134","15.3004543"
"63bab6e4bf318fc993cd0ee9","75.7223521","14.5203896"
"63bab6e5bf318fc993cd0eed","74.5069343","15.8572666"
"63bab6e6bf318fc993cd0ef2","77.590082","12.9767936"
"63bab6efbf318fc993cd0f1b","75.7223521","14.5203896"
"63bab6efbf318fc993cd0f1d","74.0855134","15.3004543"
"63bab6f0bf318fc993cd0f20","76.6553609","12.3051828"
"63bab6f3bf318fc993cd0f2e","75.7223521","14.5203896"
"63bab6d6bf318fc993cd0eaa","77.590082","12.9767936"
"63bab6d7bf318fc993cd0eac","77.5483803","13.0464531"
"63bab6d8bf318fc993cd0eb0","76.6553609","12.3051828"
"63bab6d8bf318fc993cd0eb2","76.6553609","12.3051828"
"63bab6d9bf318fc993cd0eb9","78.47914644847344","13.57325965"
"63bab6dcbf318fc993cd0ec4","74.7870308","13.3519723"
"63bab6dcbf318fc993cd0ec5","75.574978","13.9326093"
"63bab6e2bf318fc993cd0edd","75.7223521","14.5203896"
"63bab6e2bf318fc993cd0ee1","-74.0060152","40.7127281"
"63bab6e8bf318fc993cd0ef9","74.0855134","15.3004543"
"63bab6e8bf318fc993cd0efb","75.574978","13.9326093"
"63bab6e9bf318fc993cd0eff","76.8961961","12.5238888"
"63bab6eabf318fc993cd0f03","75.7223521","14.5203896"
"63bab6eabf318fc993cd0f04","75.7223521","14.5203896"
"63bab6ebbf318fc993cd0f08","75.7223521","14.5203896"
"63bab6ebbf318fc993cd0f0b","75.7223521","14.5203896"
"63bab6edbf318fc993cd0f13","80.270186","13.0836939"
"63bab6eebf318fc993cd0f19","75.7223521","14.5203896"
"63bab6f2bf318fc993cd0f27","75.7223521","14.5203896"
"63bab6f3bf318fc993cd0f2f","76.9193876","15.1433952"
"63bab6d5bf318fc993cd0ea5","75.7223521","14.5203896"
"63bab6d9bf318fc993cd0eb8","74.7870308","13.3519723"
"63bab6dabf318fc993cd0eba","75.7223521","14.5203896"
"63bab6dbbf318fc993cd0ec0","75.7223521","14.5203896"
"63bab6dcbf318fc993cd0ec6","74.7870308","13.3519723"
"63bab6e0bf318fc993cd0ed8","76.6553609","12.3051828"
"63bab6e2bf318fc993cd0edf","77.590082","12.9767936"
"63bab6e3bf318fc993cd0ee4","75.7223521","14.5203896"
"63bab6e8bf318fc993cd0efd","77.492635","13.8306127"
"63bab6e9bf318fc993cd0efe","76.6553609","12.3051828"
"63bab6eabf318fc993cd0f06","79.9873763","14.4493717"
"63bab6edbf318fc993cd0f11","78.41517103591221","15.52481495"
"63bab6eebf318fc993cd0f15","78.1337246","13.1367201"
"63bab6efbf318fc993cd0f1a","76.9193876","15.1433952"
"63bab6d2bf318fc993cd0e96","74.7870308","13.3519723"
"63bab6d2bf318fc993cd0e95","75.574978","13.9326093"
"63bab6d2bf318fc993cd0e98","75.7223521","14.5203896"
"63bab6d8bf318fc993cd0eb3","78.6677428","22.3511148"
"63bab6dbbf318fc993cd0ebe","75.574978","13.9326093"
"63bab6ddbf318fc993cd0ec9","75.7223521","14.5203896"
"63bab6e4bf318fc993cd0ee8","78.6677428","22.3511148"
"63bab6e5bf318fc993cd0eef","76.6553609","12.3051828"
"63bab6e6bf318fc993cd0ef4","78.08651236944388","9.8696551"
"63bab6e7bf318fc993cd0ef6","76.9193876","15.1433952"
"63bab6e9bf318fc993cd0f00","78.54855180269425","14.752265900000001"
"63bab6e9bf318fc993cd0f02","75.7223521","14.5203896"
"63bab6eebf318fc993cd0f16","76.6553609","12.3051828"
"63bab6efbf318fc993cd0f1c","75.7223521","14.5203896"
"63bab6f0bf318fc993cd0f22","76.6553609","12.3051828"
"63bab6f2bf318fc993cd0f29","78.54855180269425","14.752265900000001"
"63bab6f2bf318fc993cd0f2a","75.7223521","14.5203896"
"63bab6f3bf318fc993cd0f2d","77.590082","12.9767936"
"63bab6d5bf318fc993cd0ea6","75.574978","13.9326093"
"63bab6d8bf318fc993cd0eb1","75.7223521","14.5203896"
"63bab6d8bf318fc993cd0eb4","75.574978","13.9326093"
"63bab6d9bf318fc993cd0eb6","75.574978","13.9326093"
"63bab6ddbf318fc993cd0eca","75.7223521","14.5203896"
"63bab6e0bf318fc993cd0ed6","76.6553609","12.3051828"
"63bab6e5bf318fc993cd0eee","74.5069343","15.8572666"
"63bab6e8bf318fc993cd0efa","74.0855134","15.3004543"
"63bab6e9bf318fc993cd0f01","75.7223521","14.5203896"
"63bab6ebbf318fc993cd0f0a","75.7223521","14.5203896"
"63bab6ecbf318fc993cd0f0d","75.7223521","14.5203896"
"63bab6ecbf318fc993cd0f0f","78.47914644847344","13.57325965"
"63bab6edbf318fc993cd0f12","75.7223521","14.5203896"
"63bab6eebf318fc993cd0f18","74.0855134","15.3004543"
"63bab6f0bf318fc993cd0f1f","75.1379848","15.3518378"
"63bab6f1bf318fc993cd0f26","77.590082","12.9767936"
"63bab6f2bf318fc993cd0f28","75.7223521","14.5203896"
"63bab6f2bf318fc993cd0f2b","75.7223521","14.5203896"
"63bab6f3bf318fc993cd0f2c","75.7223521","14.5203896"
"63bab6f3bf318fc993cd0f30","74.0855134","15.3004543"
"63bab6d1bf318fc993cd0e94","74.7870308","13.3519723"
"63bab6d6bf318fc993cd0ea8","75.7223521","14.5203896"
"63bab6d6bf318fc993cd0eab","78.47914644847344","13.57325965"
"63bab6d9bf318fc993cd0eb7","75.7223521","14.5203896"
"63bab6dabf318fc993cd0ebc","74.7870308","13.3519723"
"63bab6dbbf318fc993cd0ebf","75.7223521","14.5203896"
"63bab6dfbf318fc993cd0ed3","74.0855134","15.3004543"
"63bab6e5bf318fc993cd0eeb","76.6553609","12.3051828"
"63bab6e6bf318fc993cd0ef1","75.7223521","14.5203896"
"63bab6ecbf318fc993cd0f0c","78.41517103591221","15.52481495"
"63bab6ecbf318fc993cd0f0e","78.41517103591221","15.52481495"
"63bab6edbf318fc993cd0f14","75.7223521","14.5203896"
"63bab6f1bf318fc993cd0f24","75.7223521","14.5203896"
"63bab6d2bf318fc993cd0e97","74.7870308","13.3519723"
"63bab6dabf318fc993cd0ebb","75.574978","13.9326093"
"63bab6dbbf318fc993cd0ec2","77.55625984224562","14.6546235"
"63bab6ddbf318fc993cd0ecb","75.7223521","14.5203896"
"63bab6e1bf318fc993cd0eda","75.7223521","14.5203896"
"63bab6e2bf318fc993cd0ede","77.590082","12.9767936"
"63bab6e8bf318fc993cd0efc","75.7223521","14.5203896"
"63bab6eabf318fc993cd0f05","75.574978","13.9326093"
"63bab6ebbf318fc993cd0f07","78.6677428","22.3511148"
"63bab6ebbf318fc993cd0f09","75.7223521","14.5203896"
"63bab6dabf318fc993cd0ebd","75.0066516","15.4540505"
"63bab6dcbf318fc993cd0ec3","75.7223521","14.5203896"
"63bab6ddbf318fc993cd0ec8","75.574978","13.9326093"
"63bab6dfbf318fc993cd0ed2","76.6553609","12.3051828"
"63bab6eebf318fc993cd0f17","75.7223521","14.5203896"
"63bab6f0bf318fc993cd0f1e","74.1319229","14.8120931"
"63bab6f0bf318fc993cd0f21","74.0855134","15.3004543"
"63bab6f1bf318fc993cd0f25","75.7223521","14.5203896"
"63bab73fbf318fc993cd0f56","78.0425373","15.8309251"
"63bab740bf318fc993cd0f5a","75.574978","13.9326093"
"63bab740bf318fc993cd0f5c","78.0425373","15.8309251"
